"ENTREZID";"SYMBOL";"baseMean";"log2FoldChange";"lfcSE";"stat";"pvalue";"padj"
"1903";"S1PR3";407,275394280355;1,58172314949332;0,432740125609443;3,65513400742704;0,000257047674488069;0,00208569499284313
"1907";"EDN2";69,6375922814359;2,55078054916306;0,84265839106475;3,02706360751952;0,00246941989259067;0,0122166078678875
"192134";"B3GNT6";21,1794997227576;-1,50750741886609;0,583498113436943;-2,58356862541768;0,0097784011566419;0,0349815472886436
"192668";"CYS1";163,352717606135;-2,06340042608256;0,54119922517569;-3,81264482670447;0,000137487617285523;0,00129017541918168
"1958";"EGR1";6546,47113505367;-1,98335887698797;0,695223310410704;-2,85283713490029;0,00433308227066783;0,0188294020560482
"195814";"SDR16C5";2336,79279548311;-1,55652676329529;0,484548706058105;-3,2123226083048;0,00131666432225584;0,00744822584275396
"196051";"PLPP4";18,8301342637652;1,60988901988113;0,508927221176195;3,1632990983671;0,00155991976028695;0,00845465750310739
"1992";"SERPINB1";3995,45478946617;-1,80100924625047;0,277988823745238;-6,47871098552147;9,25095070068086e-11;1,72398218153305e-08
"199675";"MCEMP1";792,88894712854;-2,01251805655022;0,404879925428074;-4,97065408817791;6,67274059201712e-07;1,86104362609063e-05
"200010";"SLC5A9";114,249917083551;-1,78309613637823;0,39269232291435;-4,54069517617521;5,60690467008344e-06;0,000102466822903386
"200504";"GKN2";208,252828838535;-2,96296096697992;0,549690748510397;-5,39023255350253;7,03665650383739e-08;3,14664340698136e-06
"2013";"EMP2";21576,1311688783;-2,20084506526445;0,307180776764732;-7,16465752982343;7,79812510447883e-13;3,56686242278862e-10
"2015";"ADGRE1";231,013037239721;-3,2337848424531;0,503651757098051;-6,42067618523873;1,35670346674781e-10;2,33542643001781e-08
"202309";"GAPT";40,5322024946125;-2,21024216112301;0,628002398303694;-3,51948044640137;0,000432392907776276;0,00311529165643132
"202915";"TMEM184A";218,010883448369;1,55118574626823;0,430695391390331;3,60158426878179;0,000316283865317873;0,00245319205420244
"203";"AK1";699,759978250639;-1,53080681739907;0,235878233072809;-6,48981806187497;8,59400927848363e-11;1,6576083679427e-08
"203190";"LGI3";474,143880799504;-3,65525643935573;0,621224847702499;-5,88395079957622;4,00586965932928e-09;3,12558642538884e-07
"203447";"NRK";81,6842327660809;1,65175049539091;0,577277930094302;2,86127428277241;0,00421941837257922;0,0184508791932862
"2048";"EPHB2";226,185157933643;1,52737956637937;0,369246978868523;4,13647139662371;3,52687294781444e-05;0,000434320838627396
"205";"AK4";629,618761552545;1,68178977429199;0,393719140638566;4,27154689905176;1,94121690385943e-05;0,000268599320776885
"2066";"ERBB4";647,344240231855;-1,55347537118367;0,328754369048878;-4,72533756943837;2,29733404126253e-06;4,92342980810868e-05
"21";"ABCA3";11834,4705059312;-2,39217240195396;0,41165690849988;-5,81108285215298;6,20700329613026e-09;4,33153836218789e-07
"2119";"ETV5";2268,2118746566;-2,10312237169728;0,304015275260332;-6,91781809284533;4,58652695035473e-12;1,59621108583106e-09
"2151";"F2RL2";45,3234012755868;2,03299683897187;0,623007951079763;3,26319565496457;0,00110163436640747;0,00650432873419982
"2160";"F11";152,393679043429;-2,95865935905978;0,588164110090125;-5,03032964491224;4,89637266508556e-07;1,45159314806212e-05
"2167";"FABP4";462,7912514257;-1,82577677471073;0,450527639236543;-4,0525300019432;5,06667241180544e-05;0,000583122635805847
"2191";"FAP";753,65023267304;2,18228568088256;0,501869287903919;4,34831485703574;1,37187559508963e-05;0,000205064018690848
"2196";"FAT2";676,653639960416;6,49755878625929;0,903643497364449;7,19040064495563;6,46014729765078e-13;3,23189056525286e-10
"219790";"RTKN2";5735,78054599107;-2,90218262136751;0,814106889981139;-3,56486679707962;0,000364041023342906;0,00271468102309581
"2199";"FBLN2";1503,82438907614;1,54781628743167;0,432216202499005;3,5811158362006;0,000342129916564521;0,00259335124729234
"219995";"MS4A15";543,457439141143;-1,93367303688771;0,722339389537527;-2,67695914814465;0,00742936928591999;0,0284878497959983
"2203";"FBP1";2421,89120473187;-1,66216410115014;0,306352242004801;-5,42566325048827;5,77397285514729e-08;2,70279331690213e-06
"220323";"OAF";247,292038397063;1,98359562223968;0,365172059198382;5,43194796062444;5,57421801456911e-08;2,63237923879755e-06
"2205";"FCER1A";87,9749196051524;-3,36414906237052;0,802896082399316;-4,19001803112221;2,78932288516842e-05;0,000360405730981931
"2206";"MS4A2";462,465548492771;-2,34996146859917;0,483205985147449;-4,86327061508164;1,15461816417697e-06;2,8504709768003e-05
"221476";"PI16";44,8714105126192;-1,86555154186252;0,579342838031415;-3,22011668980252;0,00128138426601441;0,00728468775377294
"2215";"FCGR3B";763,92571161083;-2,27413890011865;0,57140741692638;-3,97989041225843;6,89470441107976e-05;0,000745792722411999
"221692";"PHACTR1";2109,46342355017;-1,52834405347534;0,205228830381972;-7,44702413706101;9,5469158373948e-14;7,27793217337397e-11
"221914";"GPC2";27,1765510830344;2,35836037916031;0,479569344673399;4,91766291018127;8,75835612495219e-07;2,29480398043142e-05
"222183";"SRRM3";25,7229921364787;2,43488245879241;0,444301122328969;5,48025277548044;4,24718602439375e-08;2,11159009517141e-06
"222584";"FAM83B";131,268747796013;2,35856277741636;0,495148372838865;4,76334550771896;1,90409402672259e-06;4,22197247559583e-05
"2232";"FDXR";200,161282636991;1,89117508472811;0,253890525824142;7,44878162975662;9,42061502420533e-14;7,27793217337397e-11
"2252";"FGF7";1709,73665756386;1,72867204026936;0,407738511573303;4,23965848504007;2,23860099234437e-05;0,000299897600723356
"2256";"FGF11";34,7803064340575;1,68479249660029;0,42001001300889;4,01131507444474;6,0381463407182e-05;0,000671282533114984
"2266";"FGG";939,842421722798;-2,93874908336373;0,95869918019804;-3,06535057509559;0,00217414986803541;0,0110312122233828
"22795";"NID2";629,596763211614;2,42943387471947;0,351007134470164;6,9213233468506;4,47443861405395e-12;1,59180639494199e-09
"22801";"ITGA11";178,907310742417;1,56631870742593;0,55834994937023;2,80526345384755;0,00502754681779956;0,0210641185569623
